what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340976034666
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340976036854
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340976046806
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340976051884
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340976052088
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340976054884
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340976055025
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340976055994
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340976066728
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340976109008
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340976113539
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340976131882
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340976142023
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340976152444
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340976157163
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1340976175100
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1340976176459
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1340976179131
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1340976181022
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1340976437281
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1340976444734
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1340976445265
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1340976450499
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1340976452796
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340976539466
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340976544997
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1340976550387
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1340976552340
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340976567387
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340976567574
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340976571512
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340976580808
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340976606761
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340976606917
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340976618479
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340976624135
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1340976628635
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1340976629073
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340976629120
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340976629807
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1340976654228
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1340976655119
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340976655119
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340976655525
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340976657869
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340976680962
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1340976681931
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1340976683446
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340976685806
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340976711993
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1340976712071
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1340976712149
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1340976717133
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1340976718586
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1340976718664
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1340976722992
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1340976727461
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1340976729851
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1340976731148
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1340976733305
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1340976755804
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1340976758601
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1340977359117
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1340977360476
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1340977479817
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1340977480817
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1340977487410
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1340977487926
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1340977487957
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1340977488004
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1340977488035
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1340977488066
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1340977488113
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1340977488145
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1340977488176
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1340977488223
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1340977488254
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1340977488285
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1340977488332
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1340977488363
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1340977488395
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1340977488426
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1340977488473
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1340977488504
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1340977488535
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340977526394
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340977527269
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340977702108
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340977704983
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340977708451
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340977708639
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1340977747497
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1340977753575
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340977767294
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340977767434
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1340977871354
