what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1358855572321
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1358855575415
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1358855596413
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1358855606437
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1358855606925
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1358855606960
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1358855606995
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1358855607029
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1358855607064
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1358855607099
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1358855607134
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1358855607169
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1358855607204
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1358855607238
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1358855607273
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1358855607443
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1358855607603
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1358855607738
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1358855607872
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1358855608012
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1358855608385
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1358855620833
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1358855622233
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1358855622640
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1358855624162
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1358855631004
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1358855631417
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1358855641817
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1358855649225
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1358855649633
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1358855652076
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1358855657399
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1358855657791
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1358855662578
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1358855670431
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1358855697438
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1358855698586
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1358855698654
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1358855701044
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1358855715627
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1358855735230
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1358855735247
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1358855736488
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1358855736954
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1358855744744
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1358855752699
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1358855761188
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1358855775710
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1358855795021
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1358855796803
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1358855797009
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1358855799786
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1358855801493
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1358855801902
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1358855810123
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1358855813759
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1358855820979
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1358855824603
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1358855831554
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1358855835970
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1358855836375
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1358855844417
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1358855848370
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1358855871085
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1358855945586
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1358856081063
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1358856132355
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1358856185515
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1358856185601
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1358856192189
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1358856205701
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1358856224031
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1358856231811
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1358856233090
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1358856239859
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1358856243076
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1358856269718
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1358857080220
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1358857081811
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1358857089649
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1358857091148
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1358857092095
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1358857093574
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1358857094900
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1358857113490
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1358857118228
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1358857125056
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1358857125234
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1358857157165
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1358857157614
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1358857237307
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1358857237490
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1358857337049
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1358857355393
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1358857357450
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1358857358663
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1358857359204
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1358857361264
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1358857391526
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1358857396010
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1358857396434
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1358857399067
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1358857409895
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1358857435382
